url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
http://www.jpost.com/middle-east/iran-news/article-884667,,Donald Trump administration open to Iran deal talks,20260127T123000Z,"https://images.jpost.com/image/upload/f_auto,fl_lossy/q_auto/c_fill,g_faces:center,h_720,w_1280/703663",jpost.com,English,Israel
https://www.india.com/news/world/be-prepared-to-intervene-amid-iran-crisis-exiled-iranian-crown-prince-reza-pahlavi-makes-urgent-appeal-to-donald-trump-will-another-nicolas-maduro-style-operation-take-place-8262527/,https://www.india.com/news/world/be-prepared-to-intervene-amid-iran-crisis-exiled-iranian-crown-prince-reza-pahlavi-makes-urgent-appeal-to-donald-trump-will-another-nicolas-maduro-style-operation-take-place-8262527/amp/,"  Be prepared to intervene ...: Amid Iran crisis , exiled Iranian Crown Prince Reza Pahlavi makes urgent appeal to Donald Trump",20260110T043000Z,https://static.india.com/wp-content/uploads/2026/01/title-2026-01-10T063022.490.jpg,india.com,English,India
https://www.wcvb.com/article/trump-iran-talks-military-buildup-mideast/70275619,,Trump says Iran talks were  very good  amid military buildup in the Mideast,20260207T161500Z,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-1397219664-698352f0bb0c2.jpg?crop=1xw:0.84375xh;center,top",wcvb.com,English,United States
https://www.middleeasteye.net/news/israels-opposition-leader-urges-iran-pay-close-attention-venezuela,,Israel opposition leader urges Iran to  pay close attention  to Venezuela,20260103T161500Z,https://www.middleeasteye.net/sites/default/files/images-story/Israeli-opposition-leader-Yair-Lapid-meets-US%20Secretary-State-Tel-Aviv-february-2024-AFP.jpg,middleeasteye.net,English,Israel
https://www.odt.co.nz/news/world/next-attack-far-worse-trump-warns-iran,,"Next attack  far worse , Trump warns Iran",20260129T060000Z,https://www.odt.co.nz/sites/default/files/styles/odt_story_opengraph_1200w/public/story/2026/01/2026-01-28t143012z_361533736_rc2vxiaf46q9_rtrmadp_3_iran-crisis-usa-trump.jpg?itok=Q7ThJNPJ,odt.co.nz,English,New Zealand
https://indianexpress.com/article/world/iran-called-to-negotiate-donald-trump-says-after-warning-over-protest-crackdown-10468470/,https://indianexpress.com/article/world/iran-called-to-negotiate-donald-trump-says-after-warning-over-protest-crackdown-10468470/lite/,  Iran called to negotiate : Donald Trump says after warning over protest crackdown | World News,20260112T054500Z,https://images.indianexpress.com/2026/01/US-3-10.jpg,indianexpress.com,English,India
https://www.wxii12.com/article/trump-bad-things-will-happen-if-iran-doesnt-give-up-nuclear-program/70428622,,Trump :  Bad things will happen  if Iran doesnt give up its nuclear program,20260220T151500Z,"https://kubrick.htvapps.com/vidthumb/images/iran-flag-00-00-00-00-still001-69983c019a84c.jpg?crop=0.9896004378762999xw:1xh;center,top",wxii12.com,English,United States
https://www.koco.com/article/trump-warns-iran-against-killing-protesters/69905176,,  Locked and loaded : President Trump warns Iran against killing protesters,20260103T014500Z,"https://kubrick.htvapps.com/vidthumb/images/ap269583aa941620.jpg?crop=1xw:0.8433382137628112xh;center,top",koco.com,English,United States
https://www.wyff4.com/article/trump-iran-talks-military-buildup-mideast/70275619,,Trump says Iran talks were  very good  amid military buildup in the Mideast,20260207T161500Z,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-1397219664-698352f0bb0c2.jpg?crop=1xw:0.84375xh;center,top",wyff4.com,English,United States
https://www.marketscreener.com/news/trump-says-us-will-act-accordingly-on-reported-iran-killings-ce7e58d8db8df421,,Trump says US will  act accordingly  on reported Iran killings,20260114T013000Z,https://www.marketscreener.com/images/twitter_MS_fdnoir.png,marketscreener.com,English,
https://legalinsurrection.com/2026/01/trump-u-s-will-hit-iran-hard-if-govt-kills-more-protesters/,https://legalinsurrection.com/2026/01/trump-u-s-will-hit-iran-hard-if-govt-kills-more-protesters/amp/,Trump : U . S . Will Hit Iran Hard if Regime Kills More Protesters,20260105T170000Z,https://legalinsurrection.com/wp-content/uploads/2026/01/Trump-Warns-Iran.jpg,legalinsurrection.com,English,United States
https://www.firstpost.com/web-show/firstpost-america/trump-targets-iran-venezuela-drone-network-with-fresh-us-sanctions-firstpost-america-vd1749252/,https://www.firstpost.com/web-show/firstpost-america/trump-targets-iran-venezuela-drone-network-with-fresh-us-sanctions-firstpost-america-vd1749252/amp/,Trump Targets Iran - Venezuela Drone Network With Fresh US Sanctions,20251231T190000Z,"https://media.nw18.com/media-assets/wbx6pq/12-2025/31-2025/Jp01QpkqIq-thumbnail1767200898384jpg-PqiLNK1f27.jpg?im=FitAndFill,width=1200,height=675",firstpost.com,English,India
https://www.koat.com/article/trump-iran-talks-military-buildup-mideast/70275619,,Trump says Iran talks were  very good  amid military buildup in the Mideast,20260207T153000Z,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-1397219664-698352f0bb0c2.jpg?crop=1xw:0.84375xh;center,top",koat.com,English,United States
https://www.kcci.com/article/trump-bad-things-will-happen-if-iran-doesnt-give-up-nuclear-program/70428622,,Trump :  Bad things will happen  if Iran doesnt give up its nuclear program,20260220T150000Z,"https://kubrick.htvapps.com/vidthumb/images/iran-flag-00-00-00-00-still001-69983c019a84c.jpg?crop=0.9896004378762999xw:1xh;center,top",kcci.com,English,United States
https://townhall.com/tipsheet/scott-mcclallen/2026/02/19/trump-gives-iran-1015-days-to-strike-nuclear-deal-or-face-unfortunate-consequences-n2671607,,Trump Gives Iran 10 – 15 Days to Strike Deal or Face  Unfortunate  Consequences,20260220T023000Z,https://media.townhall.com/cdn/hodl/2026/50/b34524e7-12d4-4557-becf-e4c961ad8d16-1200x630.jpg,townhall.com,English,United States
https://www.wmur.com/article/trump-iran-talks-military-buildup-mideast/70275619,,Trump says Iran talks were  very good  amid military buildup in the Mideast,20260207T191500Z,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-1397219664-698352f0bb0c2.jpg?crop=1xw:0.84375xh;center,top",wmur.com,English,United States
https://www.wtae.com/article/trump-iran-talks-military-buildup-mideast/70275619,,Trump says Iran talks were  very good  amid military buildup in the Mideast,20260207T151500Z,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-1397219664-698352f0bb0c2.jpg?crop=1xw:0.84375xh;center,top",wtae.com,English,United States
https://www.wesh.com/article/trump-iran-talks-military-buildup-mideast/70275619,,Trump says Iran talks were  very good  amid military buildup in the Mideast,20260207T180000Z,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-1397219664-698352f0bb0c2.jpg?crop=1xw:0.84375xh;center,top",wesh.com,English,United States
https://www.deccanchronicle.com/world/middle-east/irans-judiciary-signals-fast-trials-and-executions-for-detained-protesters-despite-trumps-warning-1930418,https://www.deccanchronicle.com/amp/world/middle-east/irans-judiciary-signals-fast-trials-and-executions-for-detained-protesters-despite-trumps-warning-1930418,Iran Judiciary Signals Fast Trials and Executions Despite US Warning,20260114T094500Z,https://www.deccanchronicle.com/h-upload/2026/01/14/1999896-iran-protest.jpg,deccanchronicle.com,English,India
https://www.indiatvnews.com/news/world/trump-announces-25-per-cent-tariffs-on-countries-doing-business-with-iran-to-pressure-tehran-india-china-russia-latest-updates-2026-01-13-1025597,https://www.indiatvnews.com/amp/news/world/trump-announces-25-per-cent-tariffs-on-countries-doing-business-with-iran-to-pressure-tehran-india-china-russia-latest-updates-2026-01-13-1025597,Trump announces 25 % tariffs on countries doing business with Iran to put pressure on Tehran,20260113T020000Z,https://resize.indiatvnews.com/en/resize/newbucket/1200_-/2026/01/d-trump-1768264573.jpg,indiatvnews.com,English,India
https://www.yahoo.com/news/articles/trump-calls-leadership-iran-following-202852836.html,,Trump calls for new leadership in Iran following nationwide protests,20260118T000000Z,https://s.yimg.com/ny/api/res/1.2/x21DeEZCa.BvbKfD_buBWw--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD04MDA7Y2Y9d2VicA--/https://media.zenfs.com/en/nbc_news_122/f5eff1b1eece4476f9d4170fdce583f2,yahoo.com,English,United States
https://www.hindustantimes.com/world-news/us-news/us-to-strike-iran-what-to-know-as-military-reportedly-readies-for-weeks-long-operations-101771029868217.html,https://www.hindustantimes.com/world-news/us-news/us-to-strike-iran-what-to-know-as-military-reportedly-readies-for-weeks-long-operations-101771029868217-amp.html,US to strike Iran ? What to know as military reportedly readies for weeks - long operations,20260214T024500Z,https://www.hindustantimes.com/ht-img/img/2026/02/14/550x309/US-PRESIDENT-TRUMP-AND-FIRST-_1771032839174_1771032839305.jpg,hindustantimes.com,English,India
https://dailycaller.com/2025/12/29/donald-trump-benjamin-netanyahu-strike-iran-again-nuclear-program-military-buildup/,,Trump Suggests Hell Strike Iran Again If Military Buildup Continues,20251229T214500Z,"https://images.dailycaller.com/image/width=1280,height=549,fit=cover,format=webp,f=auto/https://cdn01.dailycaller.com/wp-content/uploads/2025/12/GettyImages-2253969564-scaled-e1767043170631.jpg",dailycaller.com,English,United States
https://www.kcra.com/article/trump-iran-talks-military-buildup-mideast/70275619,,Trump says Iran talks were  very good  amid military buildup in the Mideast,20260207T164500Z,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-1397219664-698352f0bb0c2.jpg?crop=1xw:0.84375xh;center,top",kcra.com,English,United States
https://www.internazionale.it/ultime-notizie-reuters/2026/02/14/son-of-iran-s-last-shah-urges-us-military-intervention-in-iran,,Son of Iran last shah urges US military intervention in Iran,20260214T171500Z,,internazionale.it,English,Italy
https://www.naturalnews.com/2026-02-21-trump-10-day-ultimatum-iran-agree-deal.html,,Trump issues 10 - day ULTIMATUM for Iran : Agree to a deal or face military strikes – NaturalNews . com,20260221T150000Z,https://www.naturalnews.com/wp-content/uploads/sites/91/2026/02/Iran-America-Missle-Conflict-War.jpg,naturalnews.com,English,United States
https://tribune.com.pk/story/2585112/trump-warns-us-will-intervene-if-iran-kills-peaceful-protesters,,Trump says US will intervene if Iran kills peaceful protesters,20260102T140000Z,https://i.tribune.com.pk/media/images/untitled-design-241765899902-0/untitled-design-241765899902-0-640x480.webp,tribune.com.pk,English,Pakistan
https://www.wgal.com/article/trump-iran-talks-military-buildup-mideast/70275619,,Trump says Iran talks were  very good  amid military buildup in the Mideast,20260207T164500Z,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-1397219664-698352f0bb0c2.jpg?crop=1xw:0.84375xh;center,top",wgal.com,English,United States
https://www.marketscreener.com/news/hegseth-says-pentagon-prepared-to-deliver-what-trump-expects-on-iran-ce7e5bdfdc89f226,,Hegseth says Pentagon prepared to deliver what Trump expects on Iran,20260129T200000Z,https://www.marketscreener.com/images/twitter_MS_fdblanc.png,marketscreener.com,English,
https://www.israelnationalnews.com/news/422775,,Witkoff : Trump  curiou why Iran hasnt capitulated,20260222T074500Z,https://2.a7.org/files/pictures/000/1208066.jpg,israelnationalnews.com,English,Israel
https://abc6onyourside.com/news/nation-world/iran-pushes-back-on-trump-increasing-pressure-before-scheduled-geneva-talks-protesters-state-of-the-union,,Iran pushes back on Trump increasing pressure before scheduled Geneva talks,20260225T223000Z,https://abc6onyourside.com/resources/media2/16x9/6720/1320/0x350/90/994c1f91-a02f-4cf9-9207-6e56b79a049b-GettyImages2260514608.jpg,abc6onyourside.com,English,United States
https://www.nbcdfw.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/3969824/,https://www.nbcdfw.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/3969824/?amp=1,Trump calls for new leadership in Iran following nationwide protests,20260118T003000Z,https://media.nbcdfw.com/2026/01/image-9-7.jpg?quality=85&strip=all,nbcdfw.com,English,United States
https://www.foxnews.com/media/trump-says-u-s-take-very-strong-action-against-iran-regime-starts-hanging-protesters,https://www.foxnews.com/media/trump-says-u-s-take-very-strong-action-against-iran-regime-starts-hanging-protesters.amp,Trump says hell take  very strong action  against Iran if protesters are hanged,20260113T230000Z,https://static.foxnews.com/foxnews.com/content/uploads/2026/01/donald-trump-ford-plant.jpg,foxnews.com,English,United States
https://www.nbcwashington.com/news/national-international/trump-calls-for-new-leadership-iran-nationwide-protests/4044223/,https://www.nbcwashington.com/news/national-international/trump-calls-for-new-leadership-iran-nationwide-protests/4044223/?amp=1,Trump calls for new leadership in Iran following nationwide protests,20260118T033000Z,https://media.nbcwashington.com/2026/01/image-9-7.jpg?quality=85&strip=all,nbcwashington.com,English,United States
https://www.hindustantimes.com/world-news/whole-country-going-to-get-blown-up-trump-warning-to-warning-to-iran-ayatollah-khamenei-amid-unrest-wipe-them-off-earth-101768966856684.html,https://www.hindustantimes.com/world-news/whole-country-going-to-get-blown-up-trump-warning-to-warning-to-iran-ayatollah-khamenei-amid-unrest-wipe-them-off-earth-101768966856684-amp.html,  Whole country going to get blown up : Trump responds to Iran warning amid unrest,20260121T050000Z,https://www.hindustantimes.com/ht-img/img/2026/01/21/550x309/US-POLITICS-TRUMP-WEF-0_1768967213596_1768967230328.jpg,hindustantimes.com,English,India
https://www.tmz.com/2026/03/13/donald-trump-threatens-iran-deranged-scumbags/,,"Trump Threatens Iran , Says  Watch What Happens To These Deranged Scumbags Today  ",20260313T141500Z,https://imagez.tmz.com/image/e9/16by9/2026/03/13/e9f852adcd2347e8998ace0089893516_xl.jpg,tmz.com,English,United States
https://www.nbclosangeles.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/3833071/,https://www.nbclosangeles.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/3833071/?amp=1,Trump calls for new leadership in Iran following nationwide protests,20260118T001500Z,https://media.nbclosangeles.com/2026/01/image-9-7.jpg?quality=85&strip=all,nbclosangeles.com,English,United States
https://www.theage.com.au/world/trump-threatens-major-attack-on-iran-20260129-p5nxun.html,,Trump threatens major attack on Iran,20260128T200000Z,https://static.ffx.io/images/w_800%2Ch_450%2Cc_fill%2Cg_auto:faces/q_86%2Cf_auto/eea31f185fa314251af4c92a6c9626730bf6a6fc,theage.com.au,English,Australia
https://www.firstpost.com/explainers/is-trump-making-the-iranian-regime-nervous-after-the-venezuela-strike-13966517.html,https://www.firstpost.com/explainers/is-trump-making-the-iranian-regime-nervous-after-the-venezuela-strike-13966517.html/amp,"After Venezuela , is Iran next ? Why Tehran should be worried about US intervention – Firstpost",20260107T153000Z,"https://images.firstpost.com/uploads/2025/07/Untitled-design-2025-07-28T163233.639-2025-07-6992d3ed02a305f8c6a05654e229f948.jpg?im=FitAndFill=(1200,675)",firstpost.com,English,India
https://www.nbcsandiego.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/3962905/,https://www.nbcsandiego.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/3962905/?amp=1,Trump calls for new leadership in Iran following nationwide protests,20260118T004500Z,https://media.nbcsandiego.com/2026/01/image-9-7.jpg?quality=85&strip=all,nbcsandiego.com,English,United States
https://www.bostonglobe.com/2026/02/08/world/netanyahu-to-meet-trump-on-feb-11-as-iran-talks-set-to-continue/,,Netanyahu to meet Trump on Feb . 11 as Iran talks set to continue,20260208T101500Z,https://bostonglobe-prod.cdn.arcpublishing.com/resizer/v2/VAC3RFYJVCSDQ2TPCI73NBZ4XQ.jpg?auth=cd85a8ade48173375f8eb881c0b219e49dc4363db98069f7359d320dcbad8a7c,bostonglobe.com,English,United States
https://turnto10.com/news/nation-world/iran-pushes-back-on-trump-increasing-pressure-before-scheduled-geneva-talks-protesters-state-of-the-union,,Iran pushes back on Trump increasing pressure before scheduled Geneva talks,20260225T224500Z,https://turnto10.com/resources/media2/16x9/6720/1320/0x350/90/994c1f91-a02f-4cf9-9207-6e56b79a049b-GettyImages2260514608.jpg,turnto10.com,English,United States
https://www.wdsu.com/article/trump-warns-iran-against-killing-protesters/69905176,,  Locked and loaded : President Trump warns Iran against killing protesters,20260102T233000Z,"https://kubrick.htvapps.com/vidthumb/images/ap269583aa941620.jpg?crop=1xw:0.8433382137628112xh;center,top",wdsu.com,English,United States
https://www.channelstv.com/2026/02/25/iran-rejects-us-claims-on-missile-programme-as-big-lies/,https://www.channelstv.com/2026/02/25/iran-rejects-us-claims-on-missile-programme-as-big-lies/amp/,Iran Rejects US Claims On Missile Programme As  Big Lies  ,20260225T103000Z,https://www.channelstv.com/wp-content/uploads/2026/02/Iran.jpg,channelstv.com,English,Nigeria
https://www.nbcbayarea.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/4016000/,https://www.nbcbayarea.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/4016000/?amp=1,Trump calls for new leadership in Iran following nationwide protests,20260118T014500Z,https://media.nbcbayarea.com/2026/01/image-9-7.jpg?quality=85&strip=all,nbcbayarea.com,English,United States
https://www.nbcchicago.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/3877666/,https://www.nbcchicago.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/3877666/?amp=1,Trump calls for new leadership in Iran following nationwide protests,20260118T014500Z,https://media.nbcchicago.com/2026/01/image-9-7.jpg?quality=85&strip=all,nbcchicago.com,English,United States
https://www.nbcconnecticut.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/3688532/,https://www.nbcconnecticut.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/3688532/?amp=1,Trump calls for new leadership in Iran following nationwide protests,20260118T031500Z,https://media.nbcconnecticut.com/2026/01/image-9-7.jpg?quality=85&strip=all,nbcconnecticut.com,English,United States
https://www.news18.com/world/iran-wants-deal-very-badly-trump-on-nuclear-talks-with-tehran-after-meeting-with-fm-araghchi-9887635.html,https://www.news18.com/amp/world/iran-wants-deal-very-badly-trump-on-nuclear-talks-with-tehran-after-meeting-with-fm-araghchi-9887635.html,  Iran Wants Deal Very Badly : Trump On Nuclear Talks With Tehran After Meeting With FM Araghchi | World News,20260208T030000Z,https://images.news18.com/ibnlive/uploads/2026/01/Untitled-design-45-2026-01-51e9928422032be9dc79e7dbcc3539a5-16x9.jpg,news18.com,English,India
https://www.khaama.com/trump-considering-major-military-strike-on-iran-cnn-reports/,https://www.khaama.com/trump-considering-major-military-strike-on-iran-cnn-reports/?amp=1,"Trump Considering Major Military Strike on Iran , CNN Reports",20260129T100000Z,https://www.khaama.com/wp-content/uploads/2026/01/Trump1-1.png,khaama.com,English,Afghanistan
https://www.nbcphiladelphia.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/4334955/,https://www.nbcphiladelphia.com/news/politics/president-trump/trump-calls-for-new-leadership-iran-nationwide-protests/4334955/?amp=1,Trump calls for new leadership in Iran following nationwide protests,20260118T040000Z,https://media.nbcphiladelphia.com/2026/01/image-9-7.jpg?quality=85&strip=all,nbcphiladelphia.com,English,United States
https://www.aol.co.uk/articles/does-us-want-iran-tracking-043458999.html,,What does the US want from Iran ? Tracking one month of Trump changing demands,20260129T051500Z,https://s.yimg.com/cv/apiv2/aolfp/images/og-image.png,aol.co.uk,English,United Kingdom
https://www.brisbanetimes.com.au/world/trump-threatens-major-attack-on-iran-20260129-p5nxun.html,,Trump threatens major attack on Iran,20260128T200000Z,https://static.ffx.io/images/w_800%2Ch_450%2Cc_fill%2Cg_auto:faces/q_86%2Cf_auto/eea31f185fa314251af4c92a6c9626730bf6a6fc,brisbanetimes.com.au,English,Australia
https://crooksandliars.com/2026/01/lindsey-grahams-brain-deteriorating-trumps,https://crooksandliars.com/2026/01/lindsey-grahams-brain-deteriorating-trumps/amp,Lindsey Graham Brain Is Deteriorating Just Like Trump ,20260129T034500Z,https://crooksandliars.com/files/mediaposters/2026/01/58460.jpg,crooksandliars.com,English,United States
http://europe.chinadaily.com.cn/a/202602/07/WS69868fa6a310d6866eb3801b.html,,Trump says talks with Iran to continue next week,20260208T064500Z,http://img2.chinadaily.com.cn/images/202602/07/6986a037a310d68600f78deb.jpeg,europe.chinadaily.com.cn,English,China
http://africa.chinadaily.com.cn/a/202602/07/WS69868fa6a310d6866eb3801b.html,,Trump says talks with Iran to continue next week,20260208T063000Z,http://img2.chinadaily.com.cn/images/202602/07/6986a037a310d68600f78deb.jpeg,africa.chinadaily.com.cn,English,China
https://dunyanews.tv/en/World/935478-son-of-irans-last-shah-urges-us-military-intervention-in-iran,https://dunyanews.tv/amp/english/935478.php,Son of Iran last shah urges US military intervention in Iran,20260215T060000Z,https://img.dunyanews.tv/news/2026/February/02-15-26/news_big_images/935478_51266234.jpg,dunyanews.tv,English,Pakistan
https://article.wn.com/view/2026/01/21/Trump_says_Iran_would_be_wiped_off_the_face_of_the_Earth_if_/,,Trump says Iran would be  wiped off the face of the Earth  if he assassinated,20260121T023000Z,,article.wn.com,English,United States
https://english.aawsat.com/world/5235950-irans-supreme-leader-warns-any-us-attack-would-spark-regional-war,https://english.aawsat.com/world/5235950-irans-supreme-leader-warns-any-us-attack-would-spark-regional-war?amp,Iran Supreme Leader Warns any US Attack Would Spark  Regional War  ,20260201T123000Z,https://static.srpcdigital.com/styles/1200x600/public/2026-02/1367139_0.jpeg.webp,english.aawsat.com,English,Syria
https://www.express.co.uk/showbiz/tv-radio/2164039/good-morning-britains-richard-madeley,https://www.express.co.uk/showbiz/tv-radio/2164039/good-morning-britains-richard-madeley/amp,Labour minister skewered on GMB as he wont answer easy Trump question | TV & Radio | Showbiz & TV,20260129T110000Z,https://cdn.images.express.co.uk/img/dynamic/20/1200x630/6706540.jpg,express.co.uk,English,United Kingdom
https://www.lbcgroup.tv/news/world-news/917404/russia-calls-for-political-and-diplomatic-settlement-after-trumps-iran/en,,Russia calls for political and diplomatic settlement after Trumps Iran ultimatum,20260324T070000Z,https://www.lbcgroup.tv/uploadImages/DocumentImages/Doc-T-917404-639098562812376697.jpg,lbcgroup.tv,English,Lebanon
https://www.aa.com.tr/en/americas/trump-says-regime-change-in-iran-would-be-the-best-thing-that-could-happen/3829685,,Trump says regime change in Iran  would be the best thing that could happen  ,20260214T011500Z,https://cdnuploads.aa.com.tr/uploads/Contents/2026/02/14/thumbs_b_c_e96fd6023270c7e92975f3ac5e0552a9.jpg?v=010346,aa.com.tr,English,Turkey
https://www.asiaone.com/world/son-irans-last-shah-urges-us-military-intervention-iran,,Son of Iran last shah urges US military intervention in Iran,20260215T021500Z,https://www.asiaone.com/sites/default/files/styles/article_top_image/public/original_images/Feb2026/Reza%20Pahlavi.jpg?itok=aTMZfBko,asiaone.com,English,Singapore
https://article.wn.com/view/2026/01/30/Donald_Trump_Warns_Iran_As_Warships_Advance_No_Nuclear_And_S/,,Donald Trump Warns Iran As Warships Advance :  No Nuclear And Stop Killing Protesters  ,20260130T043000Z,,article.wn.com,English,United States
https://www.benzinga.com/news/politics/26/01/50186850/trump-warns-iran-as-massive-armada-heads-toward-region-come-to-the-table,,Trump Warns Iran As  Massive Armada  Heads Toward Region :  Come To The Table ... ,20260128T140000Z,https://cdn.benzinga.com/files/images/story/2026/01/28/Washington-D-c---Usa---April-7--2025-Uni_0.jpeg?&fit=crop,benzinga.com,English,United States
https://www.kmbc.com/article/trump-iran-talks-military-buildup-mideast/70275619,,Trump says Iran talks were  very good  amid military buildup in the Mideast,20260207T191500Z,"https://kubrick.htvapps.com/htv-prod-media.s3.amazonaws.com/images/gettyimages-1397219664-698352f0bb0c2.jpg?crop=1xw:0.84375xh;center,top",kmbc.com,English,United States
https://www.trend.az/iran/nuclearp/4135914.html,,Iranian spokesman paints nation demand before IAEA,20251229T093000Z,https://www.trend.az/media/2025/09/17/iran_mfa_spokesman170925.jpg,trend.az,English,Azerbaijan
https://www.lbc.co.uk/article/trump-iran-capitulated-steve-witkoff-5HjdSfw_2/,,"Trump  confused about why Iran hasnt capitulated  over US military build - up , envoy Steve Witkoff says",20260222T203000Z,https://images.globalplayer.com/images/794532?crop=16_9&signature=uo2gr0M7aLb0wyTVBFn7IFEVjuc=,lbc.co.uk,English,United Kingdom
https://www.theblaze.com/news/iran-strike-looms-as-trump-hosts-board-of-peace,,Iran strike looms as Trump hosts Board of Peace,20260219T193000Z,https://www.theblaze.com/media-library/iran-strike-looms-as-trump-hosts-board-of-peace.jpg?id=64962846&coordinates=0%2C85%2C0%2C86,theblaze.com,English,United States
https://www.globalsecurity.org/wmd/library/news/iran/2026/02/iran-260207-pdo03.htm,,Trump says more talks on Iran next week,20260207T111500Z,,globalsecurity.org,English,Syria
https://www.breitbart.com/middle-east/2026/02/23/scared-yet-iran-promises-to-respond-ferociously-if-u-s-dares-to-attack/,https://www.breitbart.com/middle-east/2026/02/23/scared-yet-iran-promises-to-respond-ferociously-if-u-s-dares-to-attack/amp/,Scared Yet ? Iran Promises to Respond  Ferociously  If U . S . Dares to Attack,20260223T141500Z,https://media.breitbart.com/media/2026/02/iran-warns-US.jpg,breitbart.com,English,United States
https://www.koco.com/article/president-trump-issues-more-sanctions-iran-nuclear-talks/70510993,,Trump issues more sanctions on Iran ahead of nuclear talks,20260226T153000Z,"https://kubrick.htvapps.com/vidthumb/ce6a39ee-119f-4e2c-8a2b-2956ba205775/thumb_1920x1080.0000001.jpg?crop=1xw:1xh;center,top",koco.com,English,United States
https://www.rawstory.com/trump-iran-2674872146/,https://www.rawstory.com/amp/trump-iran-2674872146-2674872146,MAGA allies ready to pounce on new regime change target after surprise  signal  by Trump,20260110T224500Z,https://www.rawstory.com/media-library/lindsey-graham-with-trump.jpg?id=30126186&coordinates=0%2C25%2C0%2C25,rawstory.com,English,United States
https://www.benzinga.com/news/politics/26/01/49805995/trump-warns-iran-will-pay-hell-over-protester-deaths-downplays-reza-pahlavis-role-in-potential-transition,,"Trump Warns Iran Will  Pay Hell  Over Protester Deaths , Downplays Reza Pahlavi Role In Potential Transition",20260109T091500Z,https://cdn.benzinga.com/files/images/story/2026/01/09/Us-President-Donald-Trump-And-Iranian-Su.jpeg?&fit=crop,benzinga.com,English,United States
https://www.firstpost.com/world/we-will-do-whatever-is-expected-from-us-hegseth-warns-of-possible-military-action-in-iran-13974024.html,https://www.firstpost.com/world/we-will-do-whatever-is-expected-from-us-hegseth-warns-of-possible-military-action-in-iran-13974024.html/amp,  We will do whatever is expected from u : Hegseth warns of possible military action in Iran,20260130T031500Z,"https://images.firstpost.com/uploads/2025/12/Pete-Hegseth-Oct-28-2025-Reuters-2025-12-851b1908c526456b39721c01fcf4b6d0.jpg?im=FitAndFill=(1200,675)",firstpost.com,English,India
https://www.democracynow.org/2025/12/30/headlines/trump_expresses_support_for_israel_s_threats_to_strike_iran,,Trump Expresses Support for Israel Threats to Strike Iran,20251230T170000Z,https://www.democracynow.org/images/headlines/84/80384/full_hd/hd2-Trump-Netanyahu.jpg,democracynow.org,English,United States
https://news.antiwar.com/2026/02/19/president-trump-threatens-war-with-iran-at-his-first-board-of-peace-meeting/,,President Trump Threatens War With Iran at His First  Board of Peace  Meeting,20260219T184500Z,https://news.antiwar.com/wp-content/uploads/2026/02/2026-02-19T145630Z_1157216346_RC21PJAVT8F7_RTRMADP_3_ISRAEL-PALESTINIANS-GAZA-TRUMP-BOARD-scaled.jpg,news.antiwar.com,English,United States
https://www.hurriyetdailynews.com/pentagon-preparing-2nd-aircraft-carrier-to-deploy-to-mideast-report-218880,https://www.hurriyetdailynews.com/amp/pentagon-preparing-2nd-aircraft-carrier-to-deploy-to-mideast-report-218880,Pentagon preparing 2nd aircraft carrier to deploy to Mideast : Report,20260212T161500Z,,hurriyetdailynews.com,English,Turkey
https://dunyanews.tv/en/Business/933016-oil-prices-fall-by-3-on-usiran-deescalation,https://dunyanews.tv/amp/english/933016.php,Oil prices fall by 3 % on US - Iran de - escalation,20260202T101500Z,https://img.dunyanews.tv/news/2026/February/02-02-26/news_big_images/933016_93122137.jpg,dunyanews.tv,English,Pakistan
